"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sat Aug 14 15:07:41 GMT 2021","Sat Aug 14 15:07:45 GMT 2021","4567","src.tests","regisztracio_test","","","","test_webshop",""
