"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Aug 14 15:16:29 GMT 2021","Sat Aug 14 15:16:37 GMT 2021","8430","src.tests","regisztracio_test","","","","test_webshop",""
